zone_id,elapsed_minutes,clock_minutes,wait_only,highest_demand,highest_income,greedy_net_earnings,finite_horizon_value_iteration,q_learning,dqn
28,75,555.0,WAIT,132,132,93,134,216,WAIT
29,75,555.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
30,75,555.0,WAIT,132,132,WAIT,WAIT,WAIT,WAIT
31,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
32,75,555.0,WAIT,138,138,199,WAIT,199,31
33,75,555.0,WAIT,186,195,195,WAIT,195,79
34,75,555.0,WAIT,186,195,WAIT,WAIT,WAIT,79
35,75,555.0,WAIT,186,96,WAIT,WAIT,WAIT,WAIT
36,75,555.0,WAIT,186,207,207,WAIT,WAIT,79
37,75,555.0,WAIT,186,34,WAIT,WAIT,79,79
38,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
39,75,555.0,WAIT,WAIT,154,WAIT,WAIT,WAIT,WAIT
40,75,555.0,WAIT,186,195,195,WAIT,195,79
41,75,555.0,WAIT,236,93,199,24,199,151
42,75,555.0,WAIT,236,138,199,WAIT,199,WAIT
43,75,555.0,WAIT,186,93,199,WAIT,199,239
44,75,555.0,WAIT,176,110,WAIT,204,WAIT,WAIT
45,75,555.0,WAIT,186,195,195,66,195,79
46,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
47,75,555.0,WAIT,138,138,199,WAIT,199,59
48,75,555.0,WAIT,138,138,WAIT,WAIT,236,WAIT
49,75,555.0,WAIT,186,195,195,WAIT,195,79
50,75,555.0,WAIT,186,138,199,143,237,142
51,75,555.0,WAIT,138,138,WAIT,184,WAIT,184
52,75,555.0,WAIT,186,195,195,WAIT,195,79
53,75,555.0,WAIT,236,93,93,93,93,93
54,75,555.0,WAIT,186,195,195,WAIT,195,79
55,75,555.0,WAIT,172,206,WAIT,WAIT,WAIT,WAIT
56,75,555.0,WAIT,186,93,93,57,93,57
57,75,555.0,WAIT,132,132,93,WAIT,138,WAIT
58,75,555.0,WAIT,138,93,WAIT,WAIT,WAIT,184
59,75,555.0,WAIT,138,93,199,WAIT,199,WAIT
60,75,555.0,WAIT,138,93,199,WAIT,199,59
61,75,555.0,WAIT,186,106,WAIT,WAIT,79,79
62,75,555.0,WAIT,186,111,WAIT,WAIT,WAIT,WAIT
63,75,555.0,WAIT,132,132,132,WAIT,WAIT,96
64,75,555.0,WAIT,46,93,WAIT,WAIT,15,WAIT
65,75,555.0,WAIT,186,195,195,WAIT,WAIT,79
66,75,555.0,WAIT,186,195,195,79,195,79
67,75,555.0,WAIT,206,251,206,WAIT,206,WAIT
68,75,555.0,WAIT,138,138,195,186,186,186
69,75,555.0,WAIT,138,93,199,WAIT,199,WAIT
70,75,555.0,WAIT,186,93,WAIT,WAIT,WAIT,262
71,75,555.0,WAIT,79,189,WAIT,WAIT,WAIT,WAIT
72,75,555.0,WAIT,79,189,WAIT,WAIT,WAIT,WAIT
73,75,555.0,WAIT,138,93,93,WAIT,WAIT,WAIT
74,75,555.0,WAIT,236,93,199,194,199,262
75,75,555.0,WAIT,236,93,199,8,262,262
76,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
77,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
78,75,555.0,WAIT,138,138,199,WAIT,199,59
79,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
80,75,555.0,WAIT,138,138,138,WAIT,138,79
81,75,555.0,WAIT,199,199,WAIT,WAIT,WAIT,184
82,75,555.0,WAIT,186,93,93,83,262,262
83,75,555.0,WAIT,186,93,138,WAIT,138,262
84,75,555.0,WAIT,251,110,WAIT,204,WAIT,WAIT
85,75,555.0,WAIT,186,111,WAIT,WAIT,WAIT,WAIT
86,75,555.0,WAIT,132,132,WAIT,WAIT,117,WAIT
87,75,555.0,WAIT,186,195,195,WAIT,195,88
88,75,555.0,WAIT,186,195,195,54,195,WAIT
89,75,555.0,WAIT,79,111,WAIT,WAIT,WAIT,WAIT
90,75,555.0,WAIT,138,138,195,WAIT,WAIT,186
91,75,555.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
92,75,555.0,WAIT,138,93,93,253,WAIT,253
93,75,555.0,WAIT,132,132,WAIT,WAIT,WAIT,253
94,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
95,75,555.0,WAIT,132,132,93,134,134,WAIT
96,75,555.0,WAIT,138,132,WAIT,WAIT,WAIT,WAIT
97,75,555.0,WAIT,186,195,195,79,WAIT,79
98,75,555.0,WAIT,138,93,93,WAIT,WAIT,WAIT
99,75,555.0,WAIT,115,110,WAIT,WAIT,WAIT,WAIT
100,75,555.0,WAIT,138,138,207,186,207,186
101,75,555.0,WAIT,WAIT,93,WAIT,WAIT,WAIT,WAIT
102,75,555.0,WAIT,138,132,93,96,WAIT,96
103,75,555.0,WAIT,186,1,195,WAIT,195,104
104,75,555.0,WAIT,186,1,195,WAIT,195,WAIT
105,75,555.0,WAIT,186,195,195,54,195,79
106,75,555.0,WAIT,186,195,195,WAIT,195,79
107,75,555.0,WAIT,138,138,WAIT,WAIT,79,WAIT
108,75,555.0,WAIT,172,206,WAIT,WAIT,WAIT,WAIT
109,75,555.0,WAIT,245,110,WAIT,176,WAIT,WAIT
110,75,555.0,WAIT,115,WAIT,WAIT,176,WAIT,176
111,75,555.0,WAIT,186,195,WAIT,WAIT,WAIT,WAIT
112,75,555.0,WAIT,138,138,138,79,138,79
113,75,555.0,WAIT,138,138,195,WAIT,186,79
114,75,555.0,WAIT,138,138,195,79,195,79
115,75,555.0,WAIT,187,1,WAIT,WAIT,WAIT,WAIT
116,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
117,75,555.0,WAIT,2,2,WAIT,WAIT,201,WAIT
118,75,555.0,WAIT,187,110,WAIT,WAIT,WAIT,WAIT
119,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
120,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
121,75,555.0,WAIT,132,132,93,98,WAIT,WAIT
122,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
123,75,555.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
124,75,555.0,WAIT,132,132,132,WAIT,197,WAIT
125,75,555.0,WAIT,186,195,195,249,195,249
126,75,555.0,WAIT,138,93,199,199,WAIT,WAIT
127,75,555.0,WAIT,138,138,199,128,199,128
128,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
129,75,555.0,WAIT,186,93,138,207,138,262
130,75,555.0,WAIT,138,132,132,216,134,WAIT
131,75,555.0,WAIT,132,132,93,WAIT,WAIT,WAIT
132,75,555.0,WAIT,WAIT,WAIT,WAIT,216,WAIT,WAIT
133,75,555.0,WAIT,79,195,WAIT,WAIT,WAIT,111
134,75,555.0,WAIT,132,132,93,WAIT,WAIT,96
135,75,555.0,WAIT,132,132,93,93,WAIT,WAIT
136,75,555.0,WAIT,138,138,199,WAIT,199,153
137,75,555.0,WAIT,186,93,207,107,79,107
138,75,555.0,WAIT,186,93,WAIT,199,WAIT,WAIT
139,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
140,75,555.0,WAIT,186,93,199,262,237,262
141,75,555.0,WAIT,186,93,199,WAIT,236,WAIT
142,75,555.0,WAIT,186,138,199,WAIT,WAIT,WAIT
143,75,555.0,WAIT,186,138,WAIT,WAIT,WAIT,WAIT
144,75,555.0,WAIT,186,70,195,79,195,79
145,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,262
146,75,555.0,WAIT,186,93,WAIT,WAIT,WAIT,262
147,75,555.0,WAIT,138,93,199,WAIT,199,59
148,75,555.0,WAIT,186,138,195,WAIT,195,79
149,75,555.0,WAIT,154,154,154,154,154,154
150,75,555.0,WAIT,154,154,WAIT,WAIT,WAIT,154
151,75,555.0,WAIT,186,138,WAIT,WAIT,237,WAIT
152,75,555.0,WAIT,138,138,199,166,199,WAIT
153,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
154,75,555.0,WAIT,39,WAIT,WAIT,WAIT,WAIT,WAIT
155,75,555.0,WAIT,154,154,154,154,WAIT,154
156,75,555.0,WAIT,84,1,WAIT,WAIT,WAIT,WAIT
157,75,555.0,WAIT,186,93,138,WAIT,138,262
158,75,555.0,WAIT,186,195,195,249,195,249
159,75,555.0,WAIT,138,93,199,207,199,WAIT
160,75,555.0,WAIT,186,93,93,WAIT,93,WAIT
161,75,555.0,WAIT,186,93,199,202,162,202
162,75,555.0,WAIT,186,93,199,202,207,202
163,75,555.0,WAIT,186,93,199,142,236,142
164,75,555.0,WAIT,138,138,195,186,170,186
165,75,555.0,WAIT,111,111,WAIT,WAIT,WAIT,WAIT
166,75,555.0,WAIT,138,138,199,24,WAIT,151
167,75,555.0,WAIT,138,93,199,WAIT,199,59
168,75,555.0,WAIT,236,93,199,8,199,8
169,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
170,75,555.0,WAIT,186,93,207,WAIT,WAIT,WAIT
171,75,555.0,WAIT,138,93,93,WAIT,93,WAIT
172,75,555.0,WAIT,44,110,WAIT,WAIT,WAIT,WAIT
173,75,555.0,WAIT,186,93,70,WAIT,WAIT,57
174,75,555.0,WAIT,138,138,199,240,199,31
175,75,555.0,WAIT,138,93,WAIT,WAIT,WAIT,WAIT
176,75,555.0,WAIT,44,110,WAIT,WAIT,WAIT,WAIT
177,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
178,75,555.0,WAIT,206,206,WAIT,WAIT,WAIT,WAIT
179,75,555.0,WAIT,186,93,138,WAIT,WAIT,262
180,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
181,75,555.0,WAIT,186,195,195,79,195,79
182,75,555.0,WAIT,138,93,199,WAIT,199,184
183,75,555.0,WAIT,138,138,199,WAIT,199,184
184,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
185,75,555.0,WAIT,138,138,199,WAIT,199,31
186,75,555.0,WAIT,138,138,WAIT,WAIT,79,WAIT
187,75,555.0,WAIT,5,1,WAIT,251,WAIT,WAIT
188,75,555.0,WAIT,186,111,WAIT,WAIT,WAIT,WAIT
189,75,555.0,WAIT,186,195,195,WAIT,195,79
190,75,555.0,WAIT,186,195,WAIT,WAIT,WAIT,WAIT
191,75,555.0,WAIT,138,93,93,WAIT,WAIT,WAIT
192,75,555.0,WAIT,138,93,93,93,253,57
193,75,555.0,WAIT,186,93,138,262,WAIT,262
194,75,555.0,WAIT,236,93,199,8,WAIT,8
195,75,555.0,WAIT,186,WAIT,WAIT,WAIT,WAIT,79
196,75,555.0,WAIT,186,93,93,WAIT,WAIT,WAIT
197,75,555.0,WAIT,138,132,132,WAIT,WAIT,96
198,75,555.0,WAIT,186,132,132,96,WAIT,96
199,75,555.0,WAIT,186,93,WAIT,WAIT,WAIT,262
200,75,555.0,WAIT,184,46,WAIT,WAIT,WAIT,240
201,75,555.0,WAIT,27,WAIT,WAIT,WAIT,WAIT,WAIT
202,75,555.0,WAIT,186,93,199,262,186,262
203,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
204,75,555.0,WAIT,251,110,WAIT,WAIT,WAIT,WAIT
205,75,555.0,WAIT,132,132,132,WAIT,122,WAIT
206,75,555.0,WAIT,231,1,WAIT,WAIT,WAIT,WAIT
207,75,555.0,WAIT,186,93,WAIT,WAIT,138,262
208,75,555.0,WAIT,138,93,199,WAIT,199,58
209,75,555.0,WAIT,186,195,195,66,195,66
210,75,555.0,WAIT,154,154,154,154,154,154
211,75,555.0,WAIT,186,195,195,249,195,249
212,75,555.0,WAIT,138,93,199,WAIT,199,WAIT
213,75,555.0,WAIT,138,93,199,WAIT,199,WAIT
214,75,555.0,WAIT,5,110,WAIT,WAIT,WAIT,WAIT
215,75,555.0,WAIT,132,132,132,WAIT,197,WAIT
216,75,555.0,WAIT,132,132,132,WAIT,197,WAIT
217,75,555.0,WAIT,186,33,WAIT,WAIT,WAIT,79
218,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
219,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
220,75,555.0,WAIT,199,199,199,WAIT,199,153
221,75,555.0,WAIT,187,1,WAIT,WAIT,WAIT,WAIT
222,75,555.0,WAIT,132,132,132,WAIT,WAIT,WAIT
223,75,555.0,WAIT,186,93,138,8,138,262
224,75,555.0,WAIT,186,93,207,WAIT,WAIT,79
225,75,555.0,WAIT,186,34,WAIT,WAIT,WAIT,79
226,75,555.0,WAIT,186,93,WAIT,WAIT,WAIT,262
227,75,555.0,WAIT,186,195,195,WAIT,195,111
228,75,555.0,WAIT,186,195,195,111,195,111
229,75,555.0,WAIT,186,93,199,WAIT,262,WAIT
230,75,555.0,WAIT,186,138,WAIT,WAIT,207,48
231,75,555.0,WAIT,186,195,195,WAIT,195,WAIT
232,75,555.0,WAIT,186,138,195,79,195,79
233,75,555.0,WAIT,186,93,199,229,186,229
234,75,555.0,WAIT,138,138,195,186,WAIT,186
235,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
236,75,555.0,WAIT,WAIT,93,199,WAIT,WAIT,263
237,75,555.0,WAIT,186,93,199,WAIT,WAIT,141
238,75,555.0,WAIT,186,138,WAIT,WAIT,WAIT,WAIT
239,75,555.0,WAIT,186,138,WAIT,WAIT,WAIT,WAIT
240,75,555.0,WAIT,199,199,WAIT,WAIT,WAIT,WAIT
241,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
242,75,555.0,WAIT,138,93,199,184,199,184
243,75,555.0,WAIT,138,138,199,WAIT,199,120
244,75,555.0,WAIT,138,138,199,116,199,120
245,75,555.0,WAIT,44,1,WAIT,206,WAIT,206
246,75,555.0,WAIT,138,138,195,48,WAIT,48
247,75,555.0,WAIT,138,138,199,WAIT,199,WAIT
248,75,555.0,WAIT,138,93,199,WAIT,199,WAIT
249,75,555.0,WAIT,138,138,WAIT,WAIT,WAIT,WAIT
250,75,555.0,WAIT,138,93,199,WAIT,199,184
251,75,555.0,WAIT,44,1,WAIT,WAIT,WAIT,WAIT
252,75,555.0,WAIT,138,93,93,WAIT,WAIT,WAIT
253,75,555.0,WAIT,132,132,93,WAIT,WAIT,WAIT
254,75,555.0,WAIT,199,199,WAIT,WAIT,WAIT,WAIT
255,75,555.0,WAIT,186,207,79,79,79,79
256,75,555.0,WAIT,186,207,WAIT,79,WAIT,79
257,75,555.0,WAIT,186,195,195,WAIT,195,111
258,75,555.0,WAIT,132,132,132,96,WAIT,96
259,75,555.0,WAIT,46,46,WAIT,WAIT,WAIT,WAIT
260,75,555.0,WAIT,186,93,207,207,207,262
261,75,555.0,WAIT,186,195,195,WAIT,195,WAIT
262,75,555.0,WAIT,236,93,WAIT,WAIT,WAIT,WAIT
263,75,555.0,WAIT,236,93,199,WAIT,237,WAIT
1,90,570.0,WAIT,187,WAIT,WAIT,WAIT,WAIT,WAIT
2,90,570.0,WAIT,132,132,WAIT,30,WAIT,WAIT
3,90,570.0,WAIT,184,46,184,184,184,184
4,90,570.0,WAIT,186,255,WAIT,WAIT,79,79
5,90,570.0,WAIT,44,110,WAIT,WAIT,WAIT,WAIT
6,90,570.0,WAIT,245,110,WAIT,WAIT,WAIT,WAIT
7,90,570.0,WAIT,186,138,207,WAIT,207,262
8,90,570.0,WAIT,186,93,WAIT,WAIT,WAIT,262
9,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
10,90,570.0,WAIT,132,132,132,WAIT,216,WAIT
11,90,570.0,WAIT,115,115,WAIT,WAIT,WAIT,WAIT
12,90,570.0,WAIT,195,195,195,54,WAIT,WAIT
13,90,570.0,WAIT,79,195,195,WAIT,195,12
14,90,570.0,WAIT,115,245,221,WAIT,221,WAIT
15,90,570.0,WAIT,46,93,WAIT,WAIT,WAIT,WAIT
16,90,570.0,WAIT,64,93,93,WAIT,WAIT,WAIT
17,90,570.0,WAIT,186,34,WAIT,WAIT,WAIT,WAIT
18,90,570.0,WAIT,94,241,WAIT,WAIT,WAIT,WAIT
19,90,570.0,WAIT,64,WAIT,WAIT,WAIT,WAIT,WAIT
20,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
21,90,570.0,WAIT,89,108,WAIT,WAIT,WAIT,WAIT
22,90,570.0,WAIT,115,115,WAIT,WAIT,WAIT,WAIT
23,90,570.0,WAIT,251,110,WAIT,WAIT,WAIT,WAIT
24,90,570.0,WAIT,236,199,199,151,199,238
25,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
26,90,570.0,WAIT,111,111,111,WAIT,WAIT,WAIT
27,90,570.0,WAIT,WAIT,117,WAIT,WAIT,WAIT,WAIT
28,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
29,90,570.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
30,90,570.0,WAIT,132,132,2,WAIT,WAIT,WAIT
31,90,570.0,WAIT,199,199,WAIT,WAIT,WAIT,WAIT
32,90,570.0,WAIT,184,46,31,WAIT,31,WAIT
33,90,570.0,WAIT,186,195,195,79,195,79
34,90,570.0,WAIT,186,33,WAIT,WAIT,WAIT,79
35,90,570.0,WAIT,39,39,WAIT,WAIT,WAIT,WAIT
36,90,570.0,WAIT,79,157,WAIT,WAIT,WAIT,WAIT
37,90,570.0,WAIT,79,157,WAIT,WAIT,WAIT,WAIT
38,90,570.0,WAIT,175,218,WAIT,WAIT,WAIT,WAIT
39,90,570.0,WAIT,WAIT,154,WAIT,WAIT,WAIT,WAIT
40,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
41,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
42,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
43,90,570.0,WAIT,138,138,199,WAIT,WAIT,239
44,90,570.0,WAIT,5,110,WAIT,204,WAIT,WAIT
45,90,570.0,WAIT,79,195,195,66,195,WAIT
46,90,570.0,WAIT,WAIT,183,WAIT,WAIT,WAIT,WAIT
47,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
48,90,570.0,WAIT,186,161,WAIT,WAIT,186,WAIT
49,90,570.0,WAIT,186,33,34,WAIT,WAIT,WAIT
50,90,570.0,WAIT,186,186,143,143,142,142
51,90,570.0,WAIT,46,46,WAIT,WAIT,WAIT,WAIT
52,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
53,90,570.0,WAIT,138,93,93,WAIT,WAIT,253
54,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
55,90,570.0,WAIT,6,6,WAIT,WAIT,WAIT,WAIT
56,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
57,90,570.0,WAIT,138,93,93,WAIT,173,WAIT
58,90,570.0,WAIT,199,199,WAIT,WAIT,WAIT,184
59,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
60,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
61,90,570.0,WAIT,79,34,WAIT,WAIT,WAIT,WAIT
62,90,570.0,WAIT,79,189,WAIT,WAIT,WAIT,WAIT
63,90,570.0,WAIT,132,132,132,WAIT,96,WAIT
64,90,570.0,WAIT,WAIT,19,WAIT,WAIT,WAIT,WAIT
65,90,570.0,WAIT,186,195,105,79,105,79
66,90,570.0,WAIT,186,195,195,79,195,79
67,90,570.0,WAIT,115,245,245,WAIT,245,WAIT
68,90,570.0,WAIT,186,161,186,186,WAIT,186
69,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
70,90,570.0,WAIT,138,93,WAIT,173,WAIT,WAIT
71,90,570.0,WAIT,39,39,WAIT,WAIT,WAIT,WAIT
72,90,570.0,WAIT,39,222,WAIT,WAIT,WAIT,WAIT
73,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
74,90,570.0,WAIT,138,138,199,WAIT,75,WAIT
75,90,570.0,WAIT,138,138,199,236,WAIT,263
76,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
77,90,570.0,WAIT,96,96,WAIT,WAIT,WAIT,WAIT
78,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
79,90,570.0,WAIT,186,195,WAIT,WAIT,WAIT,WAIT
80,90,570.0,WAIT,186,145,WAIT,WAIT,WAIT,WAIT
81,90,570.0,WAIT,184,46,WAIT,WAIT,WAIT,WAIT
82,90,570.0,WAIT,138,93,138,83,WAIT,WAIT
83,90,570.0,WAIT,138,138,138,WAIT,138,WAIT
84,90,570.0,WAIT,99,110,WAIT,204,WAIT,WAIT
85,90,570.0,WAIT,89,257,WAIT,WAIT,WAIT,WAIT
86,90,570.0,WAIT,2,2,WAIT,WAIT,WAIT,WAIT
87,90,570.0,WAIT,WAIT,195,195,WAIT,195,WAIT
88,90,570.0,WAIT,87,195,195,87,195,WAIT
89,90,570.0,WAIT,111,111,WAIT,WAIT,WAIT,WAIT
90,90,570.0,WAIT,186,195,195,WAIT,186,186
91,90,570.0,WAIT,39,154,WAIT,WAIT,WAIT,WAIT
92,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
93,90,570.0,WAIT,138,WAIT,WAIT,WAIT,WAIT,57
94,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
95,90,570.0,WAIT,138,93,93,WAIT,93,WAIT
96,90,570.0,WAIT,132,132,WAIT,WAIT,WAIT,WAIT
97,90,570.0,WAIT,186,33,WAIT,WAIT,WAIT,WAIT
98,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
99,90,570.0,WAIT,84,110,WAIT,WAIT,WAIT,WAIT
100,90,570.0,WAIT,186,230,186,186,68,186
101,90,570.0,WAIT,64,19,WAIT,WAIT,WAIT,WAIT
102,90,570.0,WAIT,96,96,96,WAIT,96,WAIT
103,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
104,90,570.0,WAIT,186,195,195,WAIT,195,WAIT
105,90,570.0,WAIT,186,195,195,54,195,WAIT
106,90,570.0,WAIT,195,195,195,40,195,WAIT
107,90,570.0,WAIT,186,195,WAIT,WAIT,234,WAIT
108,90,570.0,WAIT,6,6,WAIT,WAIT,WAIT,WAIT
109,90,570.0,WAIT,99,110,WAIT,99,WAIT,WAIT
110,90,570.0,WAIT,99,WAIT,WAIT,176,WAIT,176
111,90,570.0,WAIT,WAIT,195,WAIT,WAIT,WAIT,WAIT
112,90,570.0,WAIT,186,226,226,79,226,79
113,90,570.0,WAIT,186,195,195,WAIT,WAIT,WAIT
114,90,570.0,WAIT,186,195,195,79,79,79
115,90,570.0,WAIT,84,110,WAIT,WAIT,WAIT,WAIT
116,90,570.0,WAIT,151,199,199,WAIT,199,WAIT
117,90,570.0,WAIT,27,27,WAIT,WAIT,WAIT,WAIT
118,90,570.0,WAIT,115,110,WAIT,WAIT,WAIT,WAIT
119,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
120,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
121,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
122,90,570.0,WAIT,175,218,WAIT,WAIT,WAIT,WAIT
123,90,570.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
124,90,570.0,WAIT,132,132,132,WAIT,180,WAIT
125,90,570.0,WAIT,186,195,195,249,WAIT,249
126,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
127,90,570.0,WAIT,128,200,128,WAIT,128,WAIT
128,90,570.0,WAIT,WAIT,200,WAIT,WAIT,WAIT,WAIT
129,90,570.0,WAIT,236,93,138,WAIT,WAIT,WAIT
130,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
131,90,570.0,WAIT,98,93,93,WAIT,WAIT,WAIT
132,90,570.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
133,90,570.0,WAIT,111,111,WAIT,WAIT,WAIT,WAIT
134,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
135,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
136,90,570.0,WAIT,128,128,WAIT,WAIT,WAIT,WAIT
137,90,570.0,WAIT,186,233,107,107,233,107
138,90,570.0,WAIT,236,93,WAIT,223,WAIT,WAIT
139,90,570.0,WAIT,132,132,132,WAIT,WAIT,WAIT
140,90,570.0,WAIT,138,138,199,262,262,262
141,90,570.0,WAIT,138,138,199,WAIT,WAIT,WAIT
142,90,570.0,WAIT,186,163,WAIT,WAIT,WAIT,WAIT
143,90,570.0,WAIT,186,161,WAIT,WAIT,142,WAIT
144,90,570.0,WAIT,186,195,195,79,249,79
145,90,570.0,WAIT,186,226,WAIT,WAIT,202,262
146,90,570.0,WAIT,186,138,207,WAIT,207,262
147,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
148,90,570.0,WAIT,186,195,195,WAIT,195,79
149,90,570.0,WAIT,154,154,154,WAIT,154,WAIT
150,90,570.0,WAIT,154,154,WAIT,WAIT,WAIT,WAIT
151,90,570.0,WAIT,236,199,WAIT,WAIT,WAIT,WAIT
152,90,570.0,WAIT,151,199,199,WAIT,199,WAIT
153,90,570.0,WAIT,WAIT,200,WAIT,WAIT,WAIT,WAIT
154,90,570.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
155,90,570.0,WAIT,154,154,154,WAIT,WAIT,WAIT
156,90,570.0,WAIT,206,1,WAIT,WAIT,WAIT,WAIT
157,90,570.0,WAIT,138,138,138,WAIT,WAIT,WAIT
158,90,570.0,WAIT,186,195,195,249,249,249
159,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
160,90,570.0,WAIT,96,96,WAIT,WAIT,WAIT,WAIT
161,90,570.0,WAIT,186,145,145,WAIT,162,202
162,90,570.0,WAIT,186,145,145,WAIT,237,202
163,90,570.0,WAIT,186,202,230,142,237,142
164,90,570.0,WAIT,186,161,186,186,234,186
165,90,570.0,WAIT,89,89,WAIT,WAIT,WAIT,WAIT
166,90,570.0,WAIT,236,199,199,24,151,WAIT
167,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
168,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
169,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
170,90,570.0,WAIT,186,233,WAIT,WAIT,186,WAIT
171,90,570.0,WAIT,73,93,93,WAIT,WAIT,WAIT
172,90,570.0,WAIT,251,110,WAIT,WAIT,WAIT,WAIT
173,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
174,90,570.0,WAIT,31,200,240,WAIT,240,WAIT
175,90,570.0,WAIT,64,93,WAIT,WAIT,WAIT,WAIT
176,90,570.0,WAIT,251,110,WAIT,WAIT,WAIT,WAIT
177,90,570.0,WAIT,96,96,WAIT,WAIT,WAIT,WAIT
178,90,570.0,WAIT,89,89,WAIT,WAIT,WAIT,WAIT
179,90,570.0,WAIT,186,138,138,WAIT,WAIT,262
180,90,570.0,WAIT,132,132,132,WAIT,76,WAIT
181,90,570.0,WAIT,195,195,195,WAIT,195,WAIT
182,90,570.0,WAIT,138,138,199,WAIT,199,WAIT
183,90,570.0,WAIT,199,199,199,184,199,WAIT
184,90,570.0,WAIT,46,183,WAIT,WAIT,WAIT,WAIT
185,90,570.0,WAIT,199,199,199,WAIT,199,WAIT
186,90,570.0,WAIT,WAIT,161,WAIT,WAIT,WAIT,WAIT
187,90,570.0,WAIT,115,1,WAIT,WAIT,WAIT,WAIT
188,90,570.0,WAIT,WAIT,189,WAIT,WAIT,WAIT,WAIT
189,90,570.0,WAIT,79,WAIT,WAIT,WAIT,WAIT,WAIT
190,90,570.0,WAIT,188,189,WAIT,WAIT,WAIT,WAIT
191,90,570.0,WAIT,101,10,19,WAIT,WAIT,WAIT
192,90,570.0,WAIT,138,93,93,WAIT,WAIT,WAIT
193,90,570.0,WAIT,186,138,138,262,237,262
194,90,570.0,WAIT,138,138,199,8,199,8
195,90,570.0,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT,WAIT
196,90,570.0,WAIT,96,93,93,WAIT,WAIT,WAIT
